ear_mean,ear_std,ear_min,ear_max,ear_median,ear_skew,ear_kurtosis,ear_trend,blink_mean,blink_std,blink_min,blink_max,blink_trend,gaze_mean,gaze_std,gaze_min,duration_minutes,duration_log,ear_blink_interaction,low_blink_indicator,low_ear_indicator,label
0.22896968,0.015816893,0.20365936,0.26562843,0.22501156,0.2812916,-0.871963,0.00044844186,7.097731,1.9273694,3.8381047,12.224623,-0.21411578,0.6773316,0.077824734,0.5193545,69.41324,8.334662,1.5992194,1.0,1.0,2
0.2652707,0.019278662,0.21990816,0.29928976,0.26222843,-0.106651366,-0.36983722,-0.008969126,8.653106,1.7801367,3.751297,11.66879,0.009659589,0.655094,0.081425115,0.49956432,65.31999,8.273898,2.38356,1.0,0.0,2
0.27856037,0.01915827,0.23340577,0.31327513,0.27865455,-0.21839222,-0.46697026,-0.00034929995,7.6645017,1.9353249,3.9960856,11.052084,0.4905035,0.6779198,0.11201367,0.40537745,42.778965,7.8507805,2.1006122,1.0,0.0,2
0.2662712,0.021442983,0.22291,0.31401858,0.26709285,-0.06448165,0.081817195,-0.0015936671,5.414315,1.6914636,2.5224729,10.118503,0.49214378,0.6262281,0.08503266,0.4552349,64.909325,8.267592,1.473177,1.0,0.0,2
0.28087708,0.016086077,0.24433215,0.31706572,0.28063008,0.058952723,0.29681996,-0.0020148295,13.519341,2.1822288,7.7663574,17.16217,0.234694,0.7680254,0.093892515,0.62773263,26.203989,7.3608923,3.8707004,0.0,0.0,1
0.27029815,0.021225857,0.21587431,0.30320117,0.26800776,-0.41595167,-0.23319636,-0.0013057566,10.841293,1.9358643,6.9391475,14.859041,-0.3870084,0.75619245,0.08858213,0.52664673,44.316193,7.8860707,2.966704,0.0,0.0,1
0.34374943,0.023307241,0.27974367,0.39679334,0.34140253,-0.18848446,0.8522798,0.0074610314,14.272703,1.6518028,11.419039,18.232147,-0.44926244,0.7849083,0.101718254,0.5800603,12.772111,6.6429124,4.938981,0.0,0.0,0
0.18317512,0.017017448,0.15380192,0.22944264,0.1860309,0.4990587,0.3547262,0.006818032,5.7778573,2.146461,1.0052866,10.251161,-0.25084385,0.48984095,0.09854818,0.33992073,61.930817,8.220632,1.053008,1.0,1.0,3
0.2748565,0.015797308,0.24683191,0.30504435,0.2740134,0.16417305,-1.0459609,0.0018167892,12.308671,2.1788347,7.442667,17.542984,0.08894541,0.6443031,0.092108116,0.4807309,42.944653,7.854645,3.4392395,0.0,0.0,1
0.23311603,0.019217908,0.19621344,0.2716674,0.234444,0.14462996,-0.6081519,0.005019654,5.5176764,1.4792401,2.1477232,9.229081,0.32700244,0.5238521,0.075238705,0.36119774,114.41359,8.834311,1.3058684,1.0,1.0,3
0.26691002,0.018959785,0.23543061,0.30776834,0.26324385,0.63564897,-0.20828642,0.0075032096,14.220343,2.2582219,9.946777,18.424803,-0.2401708,0.63781655,0.074817665,0.49512976,28.257847,7.4363055,3.565903,0.0,0.0,1
0.3465457,0.021238737,0.3080279,0.4,0.34702575,0.3643891,-0.178032,-0.006912431,15.010838,1.7444669,10.307165,18.582785,-0.20337692,0.7766374,0.1038263,0.53396904,7.3697176,6.0939827,5.0191,0.0,0.0,0
0.27729177,0.020488717,0.2322466,0.310668,0.2786422,-0.31809857,-0.7532234,0.0029411803,5.2103705,1.9485792,1.0380609,9.132034,0.14710805,0.6909084,0.10494055,0.44381803,64.5858,8.262597,1.5197405,1.0,0.0,2
0.28040984,0.018829295,0.2455458,0.32424325,0.28079396,0.07042874,-0.57481974,-0.006129292,23.652994,1.624176,20.80923,27.750145,-0.36373788,0.7844983,0.10289559,0.51700014,8.258855,6.2076464,6.782212,0.0,0.0,0
0.25043997,0.019334052,0.20822425,0.29985917,0.24935937,0.3103821,0.19283774,-0.001163539,4.959103,1.5461783,1.6586094,8.51014,-0.3967025,0.51902795,0.07499375,0.31662342,56.663033,8.131761,1.3476124,1.0,1.0,2
0.25836992,0.022112217,0.22836353,0.3135202,0.25394124,0.65538216,-0.43745455,-0.0058573848,8.602645,2.1152277,4.2436795,12.588387,-0.13300419,0.6494652,0.10240957,0.4928199,60.651764,8.199768,2.3300736,1.0,0.0,2
0.33087888,0.017226713,0.29944664,0.36536434,0.32887852,0.18592827,-0.6905013,0.0030031987,19.212378,2.4771159,12.842162,23.842691,-0.33719277,0.8402786,0.10297883,0.6165027,9.800605,6.3784876,6.1949263,0.0,0.0,0
0.24094427,0.018751532,0.20948347,0.27980542,0.2373924,0.38762853,-0.6452335,0.0028877046,4.7506404,2.1256268,0.0,8.696041,0.4741056,0.5433466,0.10854373,0.35832256,73.497505,8.391823,1.0495219,1.0,1.0,3
0.26913846,0.01717565,0.22909664,0.3045909,0.26976565,0.014310988,-0.37658265,0.00863851,12.887351,2.2009602,9.27269,17.654005,-0.0820414,0.7384516,0.10523573,0.5375123,26.862421,7.385693,3.4639885,0.0,0.0,1
0.19006155,0.013145841,0.16695504,0.22700824,0.18776093,0.7420396,0.98275584,0.005736351,5.3679743,2.1777375,0.5817893,10.899088,-0.23359525,0.48751175,0.09901017,0.2925563,64.25167,8.257412,1.0089829,1.0,1.0,3
0.26833728,0.024011647,0.21643682,0.3110164,0.27134654,-0.45405447,-0.36516237,0.007132512,12.3156185,1.9344541,8.282082,15.973886,0.38621566,0.62603295,0.1104973,0.35630378,43.630386,7.8704805,3.3151875,0.0,0.0,1
0.25272143,0.02015439,0.21710843,0.30046937,0.25388837,0.092855,-0.60693,0.0021770627,9.306191,2.4040482,5.0598583,14.620765,0.27528143,0.675712,0.083003365,0.53828144,40.52272,7.7966185,2.4084938,1.0,0.0,2
0.28246433,0.018113894,0.24456815,0.32064387,0.2817686,-0.041155126,-0.6202057,-0.007153244,8.889634,1.8478479,5.1525497,13.563601,0.05519555,0.69409806,0.0700366,0.551344,41.27554,7.815018,2.6375132,1.0,0.0,1
0.32652554,0.014100368,0.29522517,0.35428774,0.3300346,-0.603346,-0.27258036,-0.0004267066,17.559278,1.6598269,13.585519,20.602034,0.055023674,0.84485316,0.095313855,0.5796633,15.560876,6.8401747,5.708935,0.0,0.0,0
0.20616856,0.020262523,0.15990713,0.23714855,0.2079752,-0.6006617,-0.3796344,0.0010083852,4.711265,1.7290846,0.0,8.920166,0.2881714,0.55378765,0.11943502,0.2981936,115.417366,8.843043,0.98766965,1.0,1.0,3
0.22427872,0.02139478,0.18766516,0.25832295,0.22555988,-0.078335226,-1.1580988,0.0050676214,2.318903,1.7371658,0.0,6.244819,0.43452993,0.37077093,0.1031346,0.1655713,89.329994,8.586868,0.50663334,1.0,1.0,3
0.29001328,0.019955521,0.23643295,0.3389487,0.28667697,-0.113992415,0.73585427,-0.000206999,14.396645,1.9983948,10.12525,18.874971,-0.35683036,0.6179589,0.08637686,0.46002975,23.716509,7.2612185,4.075645,0.0,0.0,1
0.23162483,0.01717466,0.20014408,0.2812132,0.22601381,0.77891845,0.5347068,-0.0021486094,6.432635,2.0468993,2.3924222,10.808845,0.3247504,0.5642265,0.09931846,0.34950724,65.85984,8.282126,1.45192,1.0,1.0,2
0.23718049,0.021108896,0.18546924,0.2933641,0.23815158,-0.085902244,0.9040882,-0.004896153,8.252209,1.7763729,3.8690906,11.149964,-0.09542609,0.5531675,0.115371585,0.22154792,40.439983,7.7945757,1.917956,1.0,1.0,2
0.22187528,0.025144981,0.15,0.26304,0.22827134,-0.77628535,0.50594085,0.009497773,6.917438,2.1172976,2.2450528,10.580375,-0.05740973,0.6498723,0.07840009,0.43933144,60.42931,8.1960945,1.5523232,1.0,1.0,2
0.2630076,0.019333862,0.23178433,0.30961922,0.26075223,0.41910708,-0.22626774,0.007811384,5.8540435,2.3271515,0.0,9.5519085,-0.46908244,0.6843996,0.09232627,0.4648463,50.24822,8.011651,1.5562248,1.0,0.0,2
0.2214704,0.020846976,0.17923786,0.2703353,0.2206256,0.09387017,-0.44442773,-0.009115404,3.5066488,1.9065464,0.0,6.4913735,-0.22997165,0.58309513,0.12599841,0.30913374,110.23219,8.797085,0.7187679,1.0,1.0,3
0.2633942,0.0197005,0.20956379,0.29866976,0.26213396,-0.41469142,0.20875853,-0.002851718,6.946961,1.8842173,2.811375,11.328659,-0.124903,0.55920523,0.089674324,0.4174152,48.235325,7.970782,1.7706958,1.0,0.0,2
0.29142258,0.017186975,0.2558855,0.3210817,0.29420558,-0.30623105,-0.7995988,0.00076651276,23.393227,2.0634403,18.146753,27.514988,0.33776397,0.8520712,0.0909096,0.67730045,22.509554,7.2090244,6.841592,0.0,0.0,0
0.2481861,0.016667409,0.20488766,0.28130132,0.2482212,-0.2596385,0.22971727,0.0060919295,2.9432147,1.9625736,0.0,6.8822904,0.48302084,0.5126486,0.100478895,0.33706397,112.57938,8.818151,0.52869064,1.0,1.0,3
0.26508117,0.018985981,0.22546943,0.30203426,0.26457086,-0.21067871,-0.09339925,-0.009314323,9.1978245,1.9011408,4.3921146,14.053356,0.15411007,0.56713146,0.110698625,0.3529347,50.084946,8.008398,2.5751672,1.0,0.0,2
0.23341271,0.019223528,0.18867451,0.26414582,0.23316796,-0.52732754,-0.23874414,0.0053210547,5.604015,1.9004446,2.3564653,9.066442,0.44627604,0.69274217,0.09832831,0.50394434,46.291695,7.929667,1.257835,1.0,1.0,2
0.28358892,0.022580586,0.24126406,0.31953824,0.2827553,-0.1906031,-0.91467446,-0.0080055995,12.078921,1.873682,8.693399,16.092117,-0.34776673,0.6900209,0.09439833,0.4373077,29.547707,7.4809146,3.3814902,0.0,0.0,1
0.2240436,0.01953297,0.18231075,0.26925662,0.22301872,0.17995872,-0.34250376,-0.009007169,6.6380525,2.1038704,3.6569953,11.894899,-0.31793973,0.42378697,0.06289976,0.28483644,113.18324,8.8235,1.4576967,1.0,1.0,3
0.23702115,0.01597659,0.20483397,0.27164438,0.23975746,0.014760613,-0.36262348,-0.0033326373,10.11388,1.9921292,5.7004204,13.856594,-0.12258143,0.52681893,0.06537489,0.38948402,66.688194,8.294622,2.261794,1.0,1.0,2
0.29124805,0.024694014,0.24368086,0.33543786,0.292549,-0.19629964,-0.8475784,-0.008164711,10.559016,1.9660821,6.8487577,15.281686,0.06121103,0.76973623,0.09002065,0.6030643,23.424332,7.2488313,3.0925844,0.0,0.0,1
0.2370894,0.019688472,0.19673628,0.2814652,0.2337979,-0.031843133,-0.42119163,-0.00660713,5.624338,1.9013617,1.4262754,9.986922,-0.11776384,0.38765466,0.086485185,0.22907776,75.998215,8.425274,1.2958024,1.0,1.0,3
0.20750168,0.023684636,0.16516131,0.25700065,0.20574695,0.31885973,-0.4556748,-0.0042958423,2.586076,1.6878455,0.0,5.921655,0.33440682,0.3131987,0.10116646,0.12869914,117.11424,8.857636,0.58438075,1.0,1.0,3
0.26494578,0.023106279,0.19288231,0.30179715,0.2619487,-0.6252612,1.1430093,0.0061288713,8.51003,2.112902,4.675978,12.463031,-0.3570855,0.6462243,0.10077298,0.40798095,67.97004,8.313657,2.3922024,1.0,0.0,2
0.29215112,0.018735498,0.2630916,0.3413501,0.29269728,0.5685177,0.056495298,-0.0012349143,9.779823,1.7489308,6.3661,13.789852,0.1617605,0.7040892,0.11269342,0.48059508,40.19933,7.7886095,2.9476361,0.0,0.0,1
0.1966249,0.020559646,0.15,0.23448575,0.19884524,-0.41995105,-0.51287574,0.009531774,3.8246236,1.8761642,0.14503677,7.5551786,-0.16051675,0.4238047,0.09327027,0.25797355,98.48235,8.684391,0.7396193,1.0,1.0,3
0.22551432,0.0195271,0.18608105,0.2554635,0.22870356,-0.4334393,-0.887493,0.0037693868,8.173472,1.8252425,2.8324876,13.54419,-0.40873668,0.63746464,0.10512467,0.38988873,50.647606,8.019566,1.8773406,1.0,1.0,2
0.19784564,0.019299464,0.16258463,0.23235695,0.19817138,0.09319241,-0.7588564,0.0015286497,2.5197737,1.6548325,0.0,5.7655287,-0.22706628,0.54182947,0.09379607,0.33505768,114.870674,8.838297,0.4844299,1.0,1.0,3
0.24598102,0.021676475,0.21159698,0.29315278,0.24355495,0.14462988,-0.9450907,-0.0096308915,5.918014,1.6554178,3.0156717,9.75264,0.28181803,0.3935405,0.08671257,0.19435315,77.380775,8.443298,1.3833112,1.0,1.0,3
0.3360394,0.016776798,0.30859444,0.37527573,0.33243632,0.67571473,-0.096721314,-0.0016001235,23.85892,1.6248904,20.207891,26.82069,-0.16414511,0.9204226,0.0719003,0.75053805,13.4218855,6.692472,8.0954075,0.0,0.0,0
0.2602132,0.017494353,0.22773966,0.29179555,0.25805315,-0.008840733,-0.89866287,-0.007377593,10.880395,2.0279386,6.274003,15.66018,0.4235115,0.7530822,0.07582302,0.6188686,30.7591,7.5210724,2.9383094,0.0,0.0,1
0.23305929,0.022163698,0.18273018,0.2794713,0.23302625,-0.06536309,-0.2803776,-0.002322124,6.0702677,2.164825,2.2874305,9.680292,0.32032588,0.49703217,0.11426187,0.2873706,77.45305,8.444232,1.4068692,1.0,1.0,3
0.3201035,0.017767545,0.29027307,0.36339322,0.321993,0.43541414,-0.3588837,-0.0016315702,24.878473,1.9158013,20.268265,28.26332,0.022874476,0.88411385,0.0928105,0.6987211,22.750153,7.219649,7.754569,0.0,0.0,0
0.33968234,0.01559408,0.3047895,0.36839104,0.341991,-0.23928864,-0.59107393,-0.008615792,24.049265,1.8926237,20.394089,28.008575,-0.2508693,0.6769084,0.101458155,0.45629972,18.943012,7.0366592,7.9468837,0.0,0.0,0
0.2970089,0.018801393,0.2606101,0.32965913,0.29375583,0.23812836,-0.9827584,-0.002610058,24.868923,1.7507862,20.68168,27.64693,-0.10412413,0.7413868,0.09258193,0.50835145,20.717077,7.126107,7.324074,0.0,0.0,0
0.2452896,0.018325442,0.20630792,0.283942,0.241686,0.19360216,-0.4252273,-0.0010856347,8.368557,2.2266545,4.2357683,13.9134,-0.4635413,0.6494247,0.114854,0.37466657,66.2813,8.288504,2.1612375,1.0,1.0,2
0.2179328,0.022559615,0.17230722,0.26843464,0.21647215,0.2811998,-0.46844402,-0.0045808027,8.242173,1.8564801,4.5093837,11.51625,0.06378454,0.57257044,0.10388323,0.3690176,46.397488,7.931949,1.8023839,1.0,1.0,2
0.29557592,0.016712584,0.2561726,0.3311976,0.2931522,0.31620318,0.085785836,0.009779599,12.034877,1.6729466,8.635958,17.087914,0.43984997,0.61302054,0.08359124,0.46461266,42.965286,7.855125,3.293399,0.0,0.0,1
0.26193348,0.021688124,0.22234291,0.3075913,0.26723328,-0.13316573,-0.71826017,-0.008708271,12.130403,1.9200561,8.019856,15.293813,-0.11163607,0.7684899,0.108045995,0.60087925,33.632084,7.6103206,3.32597,0.0,0.0,1
0.26646245,0.017977353,0.23191741,0.29858926,0.26865634,-0.07352119,-0.8141555,-0.005274723,13.232847,1.5368288,10.924591,16.947622,-0.08897731,0.7551554,0.094401345,0.5505835,41.08399,7.8103685,3.407102,0.0,0.0,1
0.30717498,0.0149836205,0.2776237,0.33633035,0.30488548,0.099456295,-1.0430472,0.007341729,15.899206,1.9233428,12.445146,19.563742,-0.06243643,0.92639303,0.07023122,0.78985894,16.621721,6.906057,4.884998,0.0,0.0,0
0.24661544,0.020201894,0.21207857,0.29099143,0.24238862,0.51733536,-0.5131112,-0.005946098,9.179507,1.6893072,5.782165,12.493389,0.48932788,0.4502873,0.09097553,0.2825102,56.90001,8.135933,2.1097395,1.0,1.0,2
0.2953384,0.018667204,0.24276331,0.31814298,0.30187,-1.152049,0.6502331,0.0034781818,22.73302,1.7730575,20.044119,27.846985,0.49355,0.687181,0.10045989,0.41793838,16.68681,6.909961,6.9579186,0.0,0.0,0
0.18241678,0.018929055,0.15,0.22419268,0.18220317,0.10802653,-0.52230114,0.00293664,3.17305,1.9092295,0.0,6.3465295,-0.3863747,0.46763012,0.100167975,0.2415419,115.57248,8.844387,0.4591744,1.0,1.0,3
0.18631186,0.019005934,0.15004227,0.23915908,0.18746428,0.3669252,0.6254385,0.005898919,5.903026,1.8966668,1.5081261,9.346768,-0.11500562,0.3926393,0.10628648,0.2067876,92.02243,8.616558,1.0066465,1.0,1.0,3
0.18967643,0.015995368,0.15,0.21637082,0.18856801,-0.16903949,-0.45820066,0.008043147,4.982154,2.1569386,0.0,8.767989,0.45818985,0.52418405,0.09522997,0.322739,62.94478,8.236867,0.88202536,1.0,1.0,3
0.327581,0.019362254,0.27883986,0.36573988,0.32978955,-0.20090614,0.08900493,-0.008018604,23.17091,1.7138402,18.070543,26.470903,0.34088603,0.885651,0.072574034,0.7411288,9.592171,6.357028,7.577785,0.0,0.0,0
0.26713637,0.022025691,0.19216129,0.31186894,0.26959062,-0.93018,2.61109,-0.00015811558,12.792533,2.1296463,7.4908586,16.888836,0.44865572,0.77528,0.06351305,0.647601,35.80319,7.672847,3.3291016,0.0,0.0,1
0.33447602,0.02013801,0.29244417,0.37323487,0.33257794,-0.03321828,-0.63906085,0.0026844826,13.372147,1.711083,10.034257,16.85507,-0.059396714,0.85004574,0.07651783,0.65297323,27.603817,7.4129024,4.40122,0.0,0.0,0
0.21418218,0.01828906,0.1596221,0.2573186,0.21491493,-0.43713206,1.3425015,-0.004772561,4.340727,2.0258224,0.0,9.048886,-0.08191806,0.5491901,0.10103648,0.3184405,81.872536,8.499712,1.1034236,1.0,1.0,3
0.26789576,0.023453543,0.21725188,0.31808144,0.26575658,0.13185656,-0.4387777,0.0050604837,10.2587805,1.682764,7.271334,14.498246,0.47774738,0.68027055,0.103892215,0.46927115,21.502398,7.163284,2.7290156,0.0,0.0,1
0.22878814,0.02019431,0.18950576,0.2689,0.22892687,-0.10950916,-0.7729761,-0.008940389,4.4548783,1.77159,0.3986028,7.065343,-0.202005,0.5613763,0.108820386,0.3606495,86.68299,8.556794,0.977897,1.0,1.0,3
0.19638805,0.023406846,0.15623553,0.23882802,0.19720131,-0.14350095,-0.9649162,0.006798413,4.8880715,2.2045689,0.56187075,10.228042,0.4934577,0.49138343,0.07939401,0.312403,119.61733,8.878781,0.97292864,1.0,1.0,3
0.30565226,0.019783389,0.2642908,0.3391639,0.30606115,-0.23423995,-0.8538054,0.007868198,16.016005,2.2401907,11.199737,19.39319,0.3566631,0.8516612,0.10252808,0.6303039,13.998346,6.7344737,4.810064,0.0,0.0,0
0.27079383,0.016918555,0.2265278,0.30012327,0.27081412,-0.37313432,-0.21357518,0.0002972472,10.970326,2.0595582,6.5554137,15.225497,0.18119733,0.7486807,0.09843965,0.534675,38.157944,7.736515,3.0180004,0.0,0.0,1
0.21667472,0.020612288,0.17366663,0.2559743,0.2132738,0.050912417,-0.32729587,-0.0058392775,3.8647428,2.0475152,0.0,7.05045,0.19109724,0.50540704,0.09750726,0.3352189,114.483025,8.834917,0.86899203,1.0,1.0,3
0.26615012,0.01984684,0.21126147,0.29801318,0.263675,-0.45666933,-0.024013098,0.0055436203,6.1916227,1.9304001,3.3058107,10.595428,0.36585513,0.62615865,0.096119866,0.3430207,55.38563,8.108966,1.5702426,1.0,0.0,2
0.2642583,0.022398612,0.23015106,0.31586105,0.2635394,0.39700556,-0.6322468,-0.0045623723,11.576101,1.7769295,8.341196,16.631987,0.4917497,0.6808135,0.09895712,0.35423508,29.985035,7.495599,3.0321782,0.0,0.0,1
0.2707645,0.025606206,0.22599007,0.32392195,0.26976883,0.14969897,-0.7162379,-0.0028610167,7.0288863,1.8676867,2.7189555,11.476773,-0.48499462,0.5891033,0.11121407,0.35755077,47.232944,7.949789,1.8020205,1.0,0.0,2
0.27648062,0.022763096,0.2216746,0.32290447,0.28035215,-0.08195743,-0.37930405,-0.00850742,5.627004,1.8677677,0.18171318,9.349434,-0.12956928,0.64906955,0.09686928,0.43936273,56.321735,8.125721,1.5321233,1.0,0.0,2
0.24479909,0.015332427,0.20834833,0.26627743,0.24443266,-0.33082741,-0.7840015,0.0003389932,5.9649315,2.3621447,2.2727616,11.649629,0.213617,0.6614162,0.098280214,0.39747295,62.501053,8.2297945,1.3433554,1.0,1.0,2
0.3451395,0.018826976,0.29901388,0.3758928,0.34603187,-0.43786687,-0.47956738,0.0010880571,22.902712,1.9167318,18.737074,26.63642,-0.33375385,0.7986797,0.09884501,0.59662527,18.66462,7.021867,7.8288603,0.0,0.0,0
0.25003284,0.0157399,0.21507558,0.28514284,0.25094804,-0.20412098,-0.107167095,0.0029315713,8.694166,1.715117,4.1083302,12.567694,0.08846729,0.57889676,0.086807385,0.37439755,60.385403,8.195368,2.049124,1.0,1.0,2
0.2733465,0.019209621,0.2393994,0.31153578,0.27439934,0.026540434,-0.48217335,-0.008536582,13.219972,2.0174747,8.619011,17.503471,-0.27923816,0.7506328,0.11110768,0.4846916,38.008095,7.732582,3.5528548,0.0,0.0,1
0.20674783,0.019739242,0.1763338,0.2665069,0.20303877,0.9465142,0.95345265,0.004683847,6.8324065,1.9045494,3.5772295,10.694314,-0.25450236,0.45818356,0.11308925,0.23032866,108.56519,8.781849,1.4262763,1.0,1.0,3
0.27320936,0.016987838,0.24380338,0.32844102,0.2728561,0.90070623,1.7191817,0.0017086226,13.514964,1.9312804,9.964034,18.028967,-0.11519194,0.67713106,0.08619234,0.4955843,44.83873,7.8977885,3.6288068,0.0,0.0,1
0.3224643,0.02146747,0.27687103,0.36583987,0.32143086,-0.009095186,-0.4709209,0.0067079933,16.371634,1.9377944,13.364653,20.363686,0.1806764,0.72972995,0.11992854,0.4651827,5.4927325,5.8008003,5.2129626,0.0,0.0,0
0.323263,0.019473575,0.29482895,0.3636136,0.3215329,0.6341412,-0.58328235,0.008928,23.544632,1.3567142,20.121004,26.020239,-0.49089444,0.7250896,0.09018877,0.5515919,11.316376,6.522067,7.4702487,0.0,0.0,0
0.29357126,0.013929444,0.26329726,0.32477048,0.2961161,-0.31140232,-0.30463657,-0.0068278657,9.052936,1.7361897,5.1771584,12.453449,0.4987663,0.65759,0.10383735,0.44968328,28.865385,7.457565,2.7012315,1.0,0.0,1
0.21950148,0.01682932,0.18184745,0.24631085,0.22019672,-0.37086985,-0.55007315,-0.005386675,5.061283,2.0187094,2.083714,9.471558,0.192861,0.46335837,0.08483302,0.30055004,92.1214,8.617633,1.1919297,1.0,1.0,3
0.24082433,0.015788386,0.2072255,0.26542607,0.24110755,-0.20596552,-0.7088877,0.004850677,4.8713484,2.2542913,0.17281593,8.518063,0.027319754,0.3000401,0.09793927,0.12758352,104.85871,8.747117,1.1048152,1.0,1.0,3
0.2370815,0.02436046,0.19296138,0.2779558,0.23946,-0.19534215,-0.9987588,0.007959594,6.3995442,2.2446408,0.59775025,11.1355095,-0.48822135,0.5100129,0.12401212,0.26967445,49.350937,7.993639,1.418988,1.0,1.0,2
0.24422412,0.02248912,0.2011012,0.28238872,0.24183883,-0.16934739,-0.90776736,-0.0074335765,3.8245687,1.7230355,0.43943316,6.7527933,0.055285722,0.37351337,0.08338523,0.22095649,96.27969,8.661776,1.0244273,1.0,1.0,3
0.22957963,0.017570654,0.18960616,0.25913286,0.2327848,-0.42150816,-0.39055836,-0.0008405923,2.3468204,1.659086,0.0,6.871392,0.02564663,0.41431236,0.08790666,0.25248283,83.24014,8.516274,0.5405259,1.0,1.0,3
0.21275505,0.020423105,0.15,0.24778318,0.21592538,-0.73475736,0.89393187,-0.0032677625,3.2280424,2.0280867,0.0,7.186815,0.2109801,0.46770564,0.0817494,0.2577415,74.83639,8.409871,0.8071181,1.0,1.0,3
0.35232878,0.019968385,0.29869136,0.39898774,0.34903646,-0.16324936,0.5645128,0.0009471674,22.346323,2.0870848,16.698128,25.523273,0.48538783,0.9253387,0.084545374,0.6656538,15.575657,6.841123,7.7054424,0.0,0.0,0
0.33923328,0.020101205,0.30339897,0.39056197,0.33904713,0.4186279,0.18664946,0.00874153,11.74462,1.8580958,7.9549475,15.585226,-0.12510704,0.8305029,0.09244524,0.64570296,7.8795485,6.160728,4.0784874,0.0,0.0,0
0.30132815,0.015971338,0.26258957,0.34716916,0.3012001,0.24992017,1.1137291,-0.0017742392,19.020931,1.6778027,15.535796,22.510805,-0.050401438,0.7996291,0.096105605,0.5617419,22.885435,7.225573,5.84293,0.0,0.0,0
0.29296815,0.015377933,0.25993696,0.32774353,0.29033348,0.043582723,-0.36234865,-0.0062339357,13.722831,1.8716404,9.565246,17.974102,0.3078525,0.65708256,0.08569088,0.49165404,38.891857,7.755558,3.9026995,0.0,0.0,1
0.2833204,0.021458913,0.22695708,0.32534546,0.2852713,-0.52643085,0.5339445,0.0026799687,8.963703,1.6673665,5.83359,12.563317,0.37299004,0.66008615,0.09285589,0.49921596,23.967018,7.2717185,2.7100286,1.0,0.0,1
0.34722418,0.019734243,0.3012363,0.37947986,0.3494588,-0.4102558,-0.3322249,-0.0006520306,24.499868,1.8113791,20.852634,28.095263,-0.030678593,0.7402802,0.10048863,0.56718504,25.692822,7.3412046,8.382049,0.0,0.0,0
0.22103769,0.017336817,0.18110542,0.2478084,0.22458546,-0.6411247,-0.32813707,0.0054799984,3.1362796,1.5725772,0.303031,5.77019,-0.45041168,0.5048213,0.11287719,0.28119713,67.121155,8.301092,0.5530622,1.0,1.0,3
0.28975093,0.018034019,0.25800326,0.33255172,0.28768143,0.3174991,-0.43150747,-0.0042713922,9.847632,2.2003381,6.1701856,13.489495,0.1284161,0.6491013,0.07821129,0.49798706,20.891634,7.134491,2.9074347,1.0,0.0,1
0.29011363,0.018350367,0.2487242,0.33172363,0.28650942,0.19258088,-0.13398786,-0.0079819355,9.756577,2.07492,6.745029,16.334887,0.14433198,0.644903,0.08963924,0.4593719,31.409876,7.5419974,2.8209999,1.0,0.0,1
0.23199126,0.017633874,0.20068072,0.27465042,0.2343455,-0.032815427,-0.28485897,0.009125904,3.2031844,2.3726776,0.0,7.5576344,-0.48057225,0.280268,0.082643025,0.12321038,109.56496,8.791015,0.7240958,1.0,1.0,3
0.2567329,0.016733458,0.22176968,0.28973883,0.25654447,0.111206576,-0.48393515,-0.00988348,8.313057,2.1032197,2.7638755,11.744471,-0.38240325,0.56185806,0.09735518,0.3150382,53.499866,8.074335,2.4170802,1.0,0.0,2
0.2979185,0.023681777,0.2571898,0.34896088,0.29870912,0.06492527,-0.61561525,-0.006363813,17.54583,1.5355557,14.610253,21.143045,0.34699944,0.7840353,0.09240039,0.55798846,24.95927,7.3122573,5.1372504,0.0,0.0,0
0.28966907,0.015481167,0.25994265,0.3243346,0.2881638,0.4176455,-0.3046872,-0.0083904555,23.76971,2.144462,20.072065,30.0,-0.2098888,0.7752044,0.07534109,0.63034505,28.154814,7.432655,6.899698,0.0,0.0,0
0.24225888,0.018295128,0.1888458,0.28589457,0.24098937,-0.19654447,1.2593309,0.004017026,4.8226213,2.0731323,1.1079478,9.012086,-0.1632687,0.582418,0.10595586,0.40520456,110.45379,8.799092,1.0060697,1.0,1.0,3
0.30294165,0.02070005,0.2598248,0.36439773,0.30176148,0.49325553,0.97920585,0.003526201,12.070437,2.0729778,7.279676,16.82641,0.26335388,0.68594724,0.10274818,0.49631992,35.912025,7.675881,3.469863,0.0,0.0,1
0.28070948,0.019755501,0.24556857,0.3225793,0.27911398,0.09383034,-0.84859127,-0.00011712952,14.849469,1.4660496,12.920874,18.953403,0.11254738,0.80130607,0.090322584,0.59268844,25.436825,7.3311973,4.20402,0.0,0.0,0
0.28537726,0.019022474,0.2358634,0.3267552,0.28085956,-0.062656626,0.47525796,-0.0008590895,12.796106,2.5387273,6.0072,18.387133,-0.10981594,0.6731979,0.12344261,0.43444434,21.233028,7.150687,3.517496,0.0,0.0,1
0.25977704,0.01910124,0.22203417,0.29859412,0.2600769,0.32328334,-0.42501536,-0.0011297353,10.765384,1.8434831,6.798916,14.929407,-0.3799981,0.77139467,0.10212331,0.52323884,31.646702,7.5495048,2.758927,0.0,0.0,1
